Date,Unit,Gen,HR,Target HR,Profit,Vacuum,MS Temp,FG Temp,Spray,SOx,NOx,Ash Util,Ash Cement,Ash Bricks,Coal Ash %,Biomass,Solar
2024-05-29,2,8.24,2336.11,2310.0,-215255.16,-0.9,530.34,131.77,16.27,633.94,391.34,1322.22,793.33,396.67,35.0,0.0,0.02
2024-05-29,3,8.26,2284.56,2310.0,210246.52,-0.93,532.72,136.24,20.51,467.41,467.65,1665.42,999.25,499.63,35.0,0.0,0.02
2024-05-29,1,8.46,2347.1,2341.02,-51453.82,-0.9,538.35,128.97,24.21,480.1,395.89,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-05-30,3,7.93,2325.68,2310.0,-124301.08,-0.89,532.43,128.16,17.51,479.42,353.65,1567.68,940.61,470.3,35.0,0.0,0.02
2024-05-30,2,8.41,2327.17,2310.0,-144348.96,-0.89,535.83,134.03,18.97,478.12,433.65,1640.25,984.15,492.07,35.0,0.0,0.02
2024-05-30,1,8.32,2348.88,2310.0,-323613.86,-0.89,539.75,128.0,17.95,451.5,395.7,1473.09,883.85,441.93,35.0,0.0,0.01
2024-05-31,2,8.22,2299.91,2310.0,83024.09,-0.91,540.71,135.99,15.21,523.63,373.7,1534.01,920.4,460.2,35.0,0.0,0.02
2024-05-31,1,8.37,2333.95,2310.0,-200499.04,-0.91,536.15,129.85,18.55,622.18,467.42,1486.2,891.72,445.86,35.0,0.0,0.01
2024-05-31,3,8.07,2309.4,2310.0,4802.61,-0.94,536.12,133.18,19.44,573.0,402.47,1444.26,866.56,433.28,35.0,0.0,0.01
2024-06-01,3,8.19,2322.95,2321.98,-7946.33,-0.9,537.85,135.43,22.08,494.23,403.21,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-01,2,8.16,2297.41,2310.0,102734.16,-0.92,538.56,134.25,17.69,583.56,426.18,1617.37,970.42,485.21,35.0,300.0,0.02
2024-06-01,1,8.5,2339.48,2342.98,29792.03,-0.89,532.21,131.47,21.87,626.99,450.25,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-02,1,8.47,2287.07,2310.0,194291.44,-0.94,532.32,133.41,14.07,540.54,411.3,1674.79,1004.87,502.44,35.0,0.0,0.01
2024-06-02,3,8.17,2328.96,2310.0,-154835.97,-0.91,533.44,134.95,19.34,507.38,436.74,1637.79,982.68,491.34,35.0,0.0,0.02
2024-06-02,2,8.48,2320.17,2320.5,2783.81,-0.91,535.28,133.13,14.34,610.63,371.13,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-03,1,8.44,2342.06,2342.98,7797.74,-0.93,531.0,134.77,10.75,648.42,365.45,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-03,2,5.97,2325.17,2320.5,-27870.09,-0.93,540.59,138.21,12.25,476.07,351.94,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-03,3,8.36,2321.4,2321.98,4835.9,-0.89,539.64,130.42,18.06,609.21,465.7,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-04,1,7.89,2336.97,2310.0,-212882.13,-0.91,541.22,131.76,10.12,618.41,462.42,1444.87,866.92,433.46,35.0,0.0,0.01
2024-06-04,2,7.85,2324.08,2310.0,-110629.86,-0.9,531.75,134.55,12.71,513.19,424.1,1458.59,875.16,437.58,35.0,0.0,0.02
2024-06-04,3,8.06,2319.49,2310.0,-76505.44,-0.93,538.22,134.86,14.55,560.75,380.19,1534.38,920.63,460.31,35.0,0.0,0.02
2024-06-05,3,8.22,2322.99,2321.98,-8311.12,-0.89,537.62,128.19,12.15,459.86,388.23,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-05,2,8.49,2320.91,2320.5,-3478.28,-0.9,538.02,137.35,10.67,557.5,478.91,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-05,1,8.41,2342.06,2342.98,7743.39,-0.92,541.81,134.67,24.41,532.58,461.67,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-06,2,8.14,2322.9,2320.5,-19537.89,-0.89,540.58,128.48,18.5,498.96,365.0,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-06,3,8.1,2322.01,2321.98,-255.61,-0.9,535.13,138.68,23.98,586.12,402.89,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-06,1,8.45,2314.53,2310.0,-38305.97,-0.9,538.45,134.17,17.57,497.31,360.01,1378.46,827.08,413.54,35.0,0.0,0.02
2024-06-07,2,8.0,2330.51,2310.0,-164048.15,-0.93,536.33,138.76,15.55,539.58,430.07,1392.26,835.36,417.68,35.0,0.0,0.02
2024-06-07,3,8.45,2319.65,2321.98,19688.93,-0.89,536.72,130.52,10.2,532.19,426.84,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-07,1,7.97,2331.8,2310.0,-173735.98,-0.93,541.98,135.79,20.27,525.87,415.57,1622.96,973.78,486.89,35.0,0.0,0.01
2024-06-08,1,8.04,2339.21,2310.0,-234955.11,-0.88,540.4,129.16,15.34,518.09,389.47,1666.99,1000.19,500.1,35.0,0.0,0.01
2024-06-08,2,8.36,2301.06,2310.0,74683.72,-0.91,531.41,138.43,21.98,510.45,350.59,1451.68,871.01,435.5,35.0,0.0,0.01
2024-06-08,3,8.46,2319.56,2321.98,20445.01,-0.93,540.68,138.39,17.48,485.69,476.48,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-09,3,8.07,2324.2,2321.98,-17979.99,-0.93,532.25,139.75,17.55,502.13,462.19,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-09,2,8.43,2320.65,2320.5,-1214.03,-0.94,538.78,129.51,20.27,638.08,424.61,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-09,1,8.4,2341.98,2342.98,8389.74,-0.9,530.95,129.23,11.08,465.92,357.25,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-10,2,8.32,2345.02,2310.0,-291533.45,-0.93,541.09,131.3,15.7,458.32,466.9,1671.97,1003.18,501.59,35.0,0.0,0.01
2024-06-10,1,7.98,2298.33,2310.0,93074.06,-0.9,530.95,134.88,24.74,624.59,459.76,1532.04,919.23,459.61,35.0,0.0,0.01
2024-06-10,3,8.19,2320.93,2310.0,-89525.14,-0.89,532.52,139.32,16.18,566.49,400.41,1384.32,830.59,415.3,35.0,0.0,0.01
2024-06-11,2,8.51,2319.49,2320.5,8606.28,-0.9,533.77,135.13,12.59,614.36,370.14,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-11,1,8.41,2341.86,2342.98,9465.82,-0.93,538.52,136.12,19.72,483.77,393.17,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-11,3,8.12,2286.96,2310.0,186935.41,-0.91,532.66,131.28,13.71,638.9,473.81,1559.81,935.89,467.94,35.0,0.0,0.02
2024-06-12,2,8.54,2318.84,2320.5,14202.4,-0.9,535.51,134.9,12.36,517.44,471.33,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-12,1,8.0,2280.49,2310.0,236084.49,-0.89,535.01,133.81,11.9,564.55,429.97,1426.54,855.92,427.96,35.0,0.0,0.02
2024-06-12,3,8.24,2319.96,2310.0,-82094.98,-0.89,533.38,132.21,16.74,458.48,475.01,1319.09,791.46,395.73,35.0,0.0,0.01
2024-06-13,2,8.48,2322.03,2320.5,-12953.43,-0.9,539.94,137.22,11.09,551.95,350.65,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-13,1,8.44,2343.08,2342.98,-862.16,-0.89,535.93,131.31,17.78,474.38,440.09,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-13,3,8.45,2319.05,2321.98,24689.54,-0.91,534.02,130.72,19.4,567.05,405.62,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-14,3,8.47,2300.75,2310.0,78304.82,-0.92,531.36,135.24,19.48,490.75,424.53,1614.68,968.81,484.4,35.0,0.0,0.01
2024-06-14,1,7.97,2295.37,2310.0,116671.96,-0.88,539.11,139.76,22.08,485.41,477.2,1615.94,969.56,484.78,35.0,0.0,0.02
2024-06-14,2,8.25,2294.99,2310.0,123859.56,-0.93,540.71,133.01,12.48,462.16,451.59,1427.72,856.63,428.32,35.0,0.0,0.02
2024-06-15,1,8.42,2342.7,2342.98,2393.84,-0.93,531.21,136.96,24.68,578.2,387.19,2486.17,1491.7,745.85,45.44,377.2,0.01
2024-06-15,3,7.83,2291.82,2310.0,142362.07,-0.92,539.2,136.5,11.48,591.88,407.93,1581.45,948.87,474.44,35.0,300.0,0.02
2024-06-15,2,8.41,2329.93,2310.0,-167664.53,-0.93,534.76,139.88,13.9,636.49,450.97,1323.84,794.3,397.15,35.0,300.0,0.02
2024-06-16,2,7.84,2296.66,2310.0,104514.66,-0.94,533.91,136.05,19.2,579.52,422.72,1389.27,833.56,416.78,35.0,0.0,0.02
2024-06-16,1,8.44,2340.28,2342.98,22830.46,-0.89,534.18,129.57,21.3,526.28,377.28,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-16,3,7.92,2327.2,2310.0,-136301.0,-0.92,533.5,129.78,13.97,455.09,433.56,1680.38,1008.23,504.11,35.0,0.0,0.01
2024-06-17,1,7.96,2294.86,2310.0,120488.48,-0.93,530.49,137.19,24.64,503.16,410.39,1537.24,922.34,461.17,35.0,0.0,0.01
2024-06-17,2,8.32,2298.89,2310.0,92444.72,-0.92,532.22,129.87,13.1,557.23,419.75,1699.25,1019.55,509.77,35.0,0.0,0.01
2024-06-17,3,8.17,2340.17,2310.0,-246498.1,-0.89,531.2,130.34,14.9,612.53,425.9,1300.62,780.37,390.19,35.0,0.0,0.01
2024-06-18,2,8.4,2321.24,2320.5,-6202.86,-0.9,535.66,139.15,22.84,462.65,404.97,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-18,3,8.17,2322.05,2321.98,-583.87,-0.92,541.75,131.98,11.49,570.6,423.55,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-18,1,8.32,2345.2,2310.0,-292823.69,-0.92,530.0,131.69,10.25,562.22,438.98,1451.05,870.63,435.32,35.0,0.0,0.01
2024-06-19,2,7.94,2349.65,2310.0,-314677.88,-0.91,534.11,132.34,23.49,531.64,409.51,1345.44,807.26,403.63,35.0,0.0,0.01
2024-06-19,1,7.92,2280.8,2310.0,231099.14,-0.91,539.39,132.07,10.0,551.66,408.35,1302.4,781.44,390.72,35.0,0.0,0.02
2024-06-19,3,8.39,2322.26,2321.98,-2355.36,-0.93,538.11,128.98,23.12,555.96,357.14,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-20,1,7.83,2351.11,2342.98,-63628.24,-0.88,533.9,131.1,11.93,583.87,437.54,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-20,3,7.91,2293.27,2310.0,132261.54,-0.92,535.6,129.92,16.58,637.22,453.47,1574.68,944.81,472.4,35.0,0.0,0.01
2024-06-20,2,8.02,2345.63,2310.0,-285817.6,-0.93,541.66,138.76,19.87,455.57,396.46,1694.74,1016.84,508.42,35.0,0.0,0.01
2024-06-21,3,8.08,2343.16,2310.0,-267896.55,-0.88,541.15,134.04,19.25,634.21,438.73,1388.52,833.11,416.56,35.0,0.0,0.02
2024-06-21,1,8.4,2343.09,2342.98,-905.4,-0.92,532.1,133.12,19.35,457.72,373.93,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-21,2,8.17,2331.01,2310.0,-171597.72,-0.88,533.94,131.14,13.7,517.59,360.19,1351.76,811.05,405.53,35.0,0.0,0.02
2024-06-22,2,8.02,2313.31,2310.0,-26540.96,-0.93,535.7,132.86,23.48,619.36,436.29,1516.37,909.82,454.91,35.0,0.0,0.01
2024-06-22,3,8.0,2306.04,2310.0,31688.82,-0.88,536.61,137.81,14.11,532.18,427.76,1370.98,822.59,411.29,35.0,0.0,0.01
2024-06-22,1,8.47,2319.19,2310.0,-77833.93,-0.93,530.21,131.13,15.45,589.26,405.37,1550.92,930.55,465.28,35.0,0.0,0.01
2024-06-23,1,8.28,2348.07,2310.0,-315136.18,-0.89,535.15,129.56,23.57,615.26,424.48,1682.24,1009.35,504.67,35.0,0.0,0.02
2024-06-23,2,8.25,2325.3,2310.0,-126190.42,-0.89,538.24,128.7,12.19,525.83,406.7,1432.63,859.58,429.79,35.0,0.0,0.02
2024-06-23,3,8.03,2318.9,2310.0,-71474.2,-0.94,534.25,136.33,17.54,594.57,429.21,1420.58,852.35,426.17,35.0,0.0,0.01
2024-06-24,1,8.49,2341.12,2342.98,15840.71,-0.89,532.55,134.77,23.0,534.07,438.38,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-06-24,3,8.39,2315.2,2310.0,-43625.13,-0.9,540.83,136.6,17.06,617.1,414.9,1538.67,923.2,461.6,35.0,0.0,0.01
2024-06-24,2,8.41,2320.97,2320.5,-3943.89,-0.92,530.4,134.0,18.9,629.02,458.02,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-25,2,8.12,2297.2,2310.0,103937.4,-0.89,532.0,129.8,21.78,584.71,408.68,1457.1,874.26,437.13,35.0,0.0,0.01
2024-06-25,1,8.06,2313.74,2310.0,-30160.81,-0.92,530.06,129.92,24.1,500.99,375.27,1427.59,856.55,428.28,35.0,0.0,0.02
2024-06-25,3,8.19,2323.5,2321.98,-12500.66,-0.9,540.45,132.09,20.51,631.17,369.34,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-06-26,3,7.99,2314.46,2310.0,-35594.59,-0.93,532.01,136.37,14.77,495.42,439.37,1566.57,939.94,469.97,35.0,0.0,0.02
2024-06-26,1,8.05,2296.75,2310.0,106571.45,-0.92,533.52,136.52,13.11,603.49,383.45,1464.18,878.51,439.25,35.0,0.0,0.01
2024-06-26,2,8.27,2308.95,2310.0,8699.77,-0.91,539.46,135.14,11.0,470.17,351.7,1473.92,884.35,442.17,35.0,0.0,0.01
2024-06-27,1,7.84,2317.2,2310.0,-56429.97,-0.93,534.11,133.17,12.42,547.68,394.05,1556.24,933.75,466.87,35.0,0.0,0.01
2024-06-27,3,8.05,2291.83,2310.0,146201.71,-0.91,540.91,133.2,23.64,498.27,455.75,1388.59,833.15,416.58,35.0,0.0,0.01
2024-06-27,2,8.08,2282.27,2310.0,224022.98,-0.91,530.04,135.58,11.47,538.58,369.79,1451.96,871.18,435.59,35.0,0.0,0.02
2024-06-28,1,8.25,2293.78,2310.0,133738.63,-0.92,533.0,139.34,21.15,467.09,443.81,1350.85,810.51,405.26,35.0,0.0,0.01
2024-06-28,2,8.13,2349.97,2310.0,-324842.07,-0.92,535.12,130.89,21.63,601.45,427.05,1537.02,922.21,461.11,35.0,0.0,0.02
2024-06-28,3,8.39,2287.62,2310.0,187801.67,-0.89,535.81,136.49,17.92,488.89,373.61,1392.7,835.62,417.81,35.0,0.0,0.01
2024-06-29,2,8.25,2321.91,2310.0,-98242.6,-0.93,539.92,136.63,16.92,519.13,431.02,1630.19,978.12,489.06,35.0,0.0,0.02
2024-06-29,3,7.89,2348.73,2310.0,-305593.98,-0.92,540.7,128.94,12.57,473.58,463.22,1671.11,1002.66,501.33,35.0,0.0,0.01
2024-06-29,1,8.4,2327.09,2310.0,-143440.99,-0.9,535.57,136.16,14.22,481.75,353.69,1378.72,827.23,413.62,35.0,0.0,0.01
2024-06-30,2,0.66,2603.75,2320.5,-186461.17,-0.89,541.72,128.01,22.7,540.65,365.93,2486.17,1491.7,745.85,45.44,338.76,0.01
2024-06-30,3,7.5,2329.86,2321.98,-59110.08,-0.89,531.33,131.26,22.48,608.44,377.56,2486.17,1491.7,745.85,45.44,557.22,0.02
2024-06-30,1,7.91,2348.78,2342.98,-45836.48,-0.89,534.56,131.55,17.35,606.79,472.0,2486.17,1491.7,745.85,45.44,373.01,0.02
2024-07-01,3,8.19,2311.83,2310.0,-15021.85,-0.91,531.51,135.36,10.64,646.04,351.06,1649.98,989.99,494.99,35.0,300.0,0.01
2024-07-01,2,8.36,2300.21,2310.0,81797.09,-0.92,539.44,135.23,24.32,507.68,476.51,1609.52,965.71,482.86,35.0,300.0,0.02
2024-07-01,1,8.14,2349.54,0.0,-19115892.0,-0.89,535.07,130.61,16.05,617.72,353.84,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-02,1,8.16,2333.25,2310.0,-189811.15,-0.88,534.9,131.7,11.6,469.18,407.18,1522.87,913.72,456.86,35.0,0.0,0.02
2024-07-02,2,8.02,2316.31,2310.0,-50613.78,-0.94,530.13,129.19,10.39,507.89,461.4,1322.33,793.4,396.7,35.0,0.0,0.02
2024-07-02,3,8.25,2305.47,2310.0,37370.55,-0.89,539.56,132.46,23.01,537.75,375.51,1345.68,807.41,403.7,35.0,0.0,0.01
2024-07-03,1,8.05,2331.72,2310.0,-174845.57,-0.91,533.91,135.89,17.96,519.83,367.57,1571.16,942.7,471.35,35.0,0.0,0.02
2024-07-03,2,7.9,2302.84,2310.0,56550.55,-0.91,535.16,134.66,16.7,530.22,457.21,1464.14,878.48,439.24,35.0,0.0,0.02
2024-07-03,3,8.23,2323.3,2310.0,-109507.02,-0.91,530.35,134.68,10.04,644.72,450.19,1448.84,869.3,434.65,35.0,0.0,0.01
2024-07-04,1,8.11,2309.12,2310.0,7125.36,-0.92,537.26,138.86,24.23,633.99,360.89,1615.97,969.58,484.79,35.0,0.0,0.02
2024-07-04,2,8.25,2296.57,2310.0,110825.2,-0.89,539.39,131.26,18.85,643.82,474.07,1531.0,918.6,459.3,35.0,0.0,0.01
2024-07-04,3,8.3,2296.8,2310.0,109489.98,-0.9,540.68,136.66,10.2,532.82,361.66,1542.74,925.64,462.82,35.0,0.0,0.01
2024-07-05,3,8.22,2294.52,2310.0,127192.83,-0.9,533.48,132.49,18.22,535.49,418.04,1657.92,994.75,497.38,35.0,0.0,0.01
2024-07-05,2,8.1,2322.11,2310.0,-98084.09,-0.88,534.05,130.66,10.71,591.19,415.47,1370.61,822.37,411.18,35.0,0.0,0.01
2024-07-05,1,8.28,2345.76,0.0,-19422857.7,-0.94,538.72,137.98,12.53,587.46,457.02,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-06,2,7.59,2332.07,2320.91,-84641.76,-0.9,540.47,132.82,14.85,522.75,389.46,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-06,1,0.97,2561.77,0.0,-2495160.3,-0.92,533.38,129.24,10.53,563.69,350.41,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-06,3,8.14,2326.01,2321.69,-35133.84,-0.94,531.35,136.75,18.16,601.31,364.12,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-07,1,0.0,0.0,0.0,0.0,-0.94,538.44,137.36,18.28,501.47,411.46,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-07,3,7.97,2328.09,2321.69,-50993.58,-0.92,531.16,128.0,16.71,457.94,463.69,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-07,2,7.3,2335.51,2320.91,-106566.85,-0.89,536.49,129.42,15.35,588.7,438.03,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-08,1,8.05,2280.73,2310.0,235615.97,-0.9,535.04,132.19,20.53,639.79,453.06,1452.61,871.57,435.78,35.0,0.0,0.02
2024-07-08,3,8.39,2321.61,2321.69,658.31,-0.89,535.63,131.05,13.87,577.34,357.01,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-08,2,8.08,2335.76,2310.0,-208143.91,-0.9,531.8,130.72,19.32,557.55,377.44,1331.12,798.67,399.34,35.0,0.0,0.01
2024-07-09,2,8.51,2322.77,2320.91,-15809.85,-0.9,537.18,134.48,16.87,585.41,435.97,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-09,3,8.4,2320.64,2321.69,8784.91,-0.93,533.57,138.21,21.39,604.45,387.62,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-09,1,7.97,2311.28,2310.0,-10182.2,-0.91,530.84,136.99,21.85,506.29,431.54,1403.44,842.07,421.03,35.0,0.0,0.02
2024-07-10,1,0.0,0.0,0.0,0.0,-0.94,533.6,139.49,13.09,544.64,382.96,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-10,2,8.49,2321.01,2320.91,-854.51,-0.91,538.92,134.79,20.64,573.55,393.02,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-10,3,8.33,2322.47,2321.69,-6471.08,-0.91,530.58,134.17,10.32,541.27,385.07,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-11,1,0.0,0.0,0.0,0.0,-0.9,540.83,129.02,16.28,628.82,416.49,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-11,3,7.81,2297.68,2310.0,96185.87,-0.9,530.98,135.77,10.8,485.87,479.7,1573.25,943.95,471.98,35.0,0.0,0.02
2024-07-11,2,8.02,2283.85,2310.0,209660.28,-0.89,532.06,139.6,22.54,501.78,354.52,1462.11,877.27,438.63,35.0,0.0,0.01
2024-07-12,3,8.2,2296.85,2310.0,107899.22,-0.93,531.0,130.26,16.33,481.59,444.79,1346.59,807.96,403.98,35.0,0.0,0.01
2024-07-12,2,8.28,2299.15,2310.0,89829.59,-0.9,536.44,138.41,22.73,535.24,454.83,1580.22,948.13,474.07,35.0,0.0,0.01
2024-07-12,1,8.28,2301.37,2310.0,71408.4,-0.88,537.63,132.96,20.35,541.6,395.59,1382.51,829.5,414.75,35.0,0.0,0.01
2024-07-13,1,8.27,2280.16,2310.0,246933.76,-0.93,535.94,135.02,18.02,523.76,418.72,1336.19,801.72,400.86,35.0,0.0,0.01
2024-07-13,3,8.35,2332.05,2310.0,-184162.75,-0.93,533.33,136.5,23.02,649.39,460.91,1368.15,820.89,410.45,35.0,0.0,0.01
2024-07-13,2,8.46,2322.28,2320.91,-11553.47,-0.91,532.87,131.78,22.79,615.24,395.43,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-14,2,8.47,2321.67,2320.91,-6391.61,-0.88,536.99,139.85,15.29,611.22,436.7,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-14,1,8.24,2307.54,2310.0,20307.97,-0.93,538.76,137.88,10.58,480.92,365.14,1438.52,863.11,431.56,35.0,0.0,0.02
2024-07-14,3,8.46,2307.3,2310.0,22854.04,-0.88,532.93,138.41,17.44,607.59,397.9,1437.7,862.62,431.31,35.0,0.0,0.02
2024-07-15,3,8.37,2319.84,2321.69,15479.57,-0.93,530.76,139.95,11.9,471.86,412.95,2486.17,1491.7,745.85,45.44,549.34,0.01
2024-07-15,2,8.46,2321.44,2320.91,-4461.77,-0.92,536.26,138.48,23.59,499.13,424.19,2486.17,1491.7,745.85,45.44,558.41,0.02
2024-07-15,1,8.45,2325.68,2310.0,-132467.91,-0.9,530.19,139.02,10.71,571.99,428.11,1348.57,809.14,404.57,35.0,300.0,0.02
2024-07-16,1,7.97,2346.14,2310.0,-287880.17,-0.89,537.76,136.81,10.5,566.16,384.12,1644.01,986.4,493.2,35.0,0.0,0.02
2024-07-16,2,7.82,2316.05,2310.0,-47346.21,-0.93,540.61,131.6,17.6,543.86,473.29,1530.13,918.08,459.04,35.0,0.0,0.01
2024-07-16,3,8.36,2321.25,2321.69,3685.78,-0.91,531.38,131.92,11.23,504.28,423.51,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-17,1,0.0,0.0,0.0,0.0,-0.9,531.13,131.67,12.94,621.02,443.02,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-17,2,8.49,2319.42,2320.91,12708.9,-0.9,540.92,132.83,24.16,519.29,364.25,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-17,3,8.36,2323.65,2321.69,-16412.21,-0.92,538.03,136.07,24.65,644.61,447.45,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-18,1,0.0,0.0,0.0,0.0,-0.88,539.95,136.19,15.64,645.95,367.67,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-18,2,8.46,2322.24,2320.91,-11230.12,-0.9,540.55,131.78,23.85,503.66,358.66,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-18,3,7.9,2289.5,2310.0,162040.05,-0.9,541.7,138.5,19.15,501.44,370.4,1654.39,992.63,496.32,35.0,0.0,0.01
2024-07-19,1,0.0,0.0,0.0,0.0,-0.9,536.21,135.59,14.05,591.01,474.41,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-19,3,8.16,2321.25,2321.69,3594.7,-0.93,533.8,134.94,19.88,470.15,407.62,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-19,2,8.28,2306.41,2310.0,29714.22,-0.91,535.0,130.25,18.28,555.87,412.18,1611.87,967.12,483.56,35.0,0.0,0.01
2024-07-20,1,8.48,2288.03,2310.0,186317.1,-0.93,532.79,137.53,10.17,620.88,389.36,1355.74,813.44,406.72,35.0,0.0,0.01
2024-07-20,2,8.45,2320.75,2320.91,1395.63,-0.89,539.29,136.41,13.98,456.23,413.09,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-20,3,8.41,2320.96,2321.69,6105.17,-0.94,537.22,137.04,20.08,624.04,457.92,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-21,3,8.15,2326.72,2321.69,-41003.35,-0.94,537.29,136.76,10.06,485.13,396.01,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-21,2,8.45,2320.32,2320.91,5033.61,-0.94,535.32,134.0,11.7,475.46,432.45,2486.17,1491.7,745.85,45.44,0.0,0.01
2024-07-21,1,8.2,2319.17,2310.0,-75168.53,-0.92,539.19,131.36,15.69,524.59,360.57,1564.71,938.83,469.41,35.0,0.0,0.02
2024-07-22,3,8.45,2313.76,2310.0,-31757.9,-0.92,535.46,138.81,21.77,563.26,403.25,1589.16,953.5,476.75,35.0,0.0,0.02
2024-07-22,1,8.49,2346.09,2310.0,-306524.26,-0.92,531.01,132.81,17.81,541.56,363.85,1307.6,784.56,392.28,35.0,0.0,0.02
2024-07-22,2,8.46,2344.02,2310.0,-287686.38,-0.9,532.08,131.81,24.11,454.86,391.16,1578.52,947.11,473.56,35.0,0.0,0.01
2024-07-23,2,8.46,2317.71,2320.91,27092.05,-0.91,536.15,133.32,14.5,517.26,422.57,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-23,1,7.87,2334.21,2310.0,-190457.62,-0.91,532.33,137.77,13.21,486.46,430.31,1483.62,890.17,445.09,35.0,0.0,0.02
2024-07-23,3,8.19,2308.5,2310.0,12308.12,-0.88,534.2,128.71,19.59,566.34,425.65,1488.45,893.07,446.54,35.0,0.0,0.01
2024-07-24,3,7.86,2298.15,2310.0,93149.0,-0.93,537.52,132.66,11.39,454.65,459.75,1506.32,903.79,451.9,35.0,0.0,0.02
2024-07-24,2,8.46,2319.18,2320.91,14611.48,-0.91,535.85,130.35,15.64,560.37,354.34,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-24,1,7.85,2333.95,2310.0,-188040.55,-0.9,538.1,135.01,16.78,517.85,370.65,1433.54,860.12,430.06,35.0,0.0,0.02
2024-07-25,3,7.91,2334.51,2310.0,-193970.92,-0.9,538.46,133.71,16.89,508.28,371.19,1500.18,900.11,450.05,35.0,0.0,0.02
2024-07-25,2,8.48,2285.79,2310.0,205398.24,-0.88,533.48,135.88,10.36,592.97,469.08,1443.15,865.89,432.95,35.0,0.0,0.02
2024-07-25,1,0.0,0.0,0.0,0.0,-0.9,541.41,139.56,18.09,501.42,408.55,2486.17,1491.7,745.85,45.44,0.0,0.02
2024-07-26,3,8.28,2334.32,2310.0,-201312.13,-0.9,539.27,139.33,14.37,495.08,424.59,1308.64,785.18,392.59,35.0,0.0,0.01
2024-07-26,2,8.45,2321.43,2320.91,-4372.07,-0.9,537.61,134.5,16.16,452.97,366.2,2486.17,1491.7,745.85,45.44,0.0,0.02
